order_id,return_reason
92411,Damaged
92418,Damaged
92419,Damaged
92424,Wrong Size
92435,Changed Mind
92440,Wrong Size
92441,Damaged
92445,Wrong Size
92446,Changed Mind
92452,Changed Mind
92456,Damaged
92461,Wrong Size
92467,Wrong Size
92469,Damaged
92470,Wrong Size
92471,Changed Mind
92474,Changed Mind
92480,Wrong Size
92486,Damaged
92493,Damaged
92495,Changed Mind
92503,Changed Mind
92504,Changed Mind
92508,Changed Mind
92509,Damaged
92511,Damaged
92512,Changed Mind
92513,Wrong Size
92515,Changed Mind
92518,Changed Mind
92519,Damaged
92521,Changed Mind
92524,Damaged
92529,Damaged
92532,Changed Mind
92539,Damaged
92540,Wrong Size
92555,Damaged
92562,Damaged
92569,Changed Mind
92572,Damaged
92575,Changed Mind
92580,Wrong Size
92582,Changed Mind
92583,Changed Mind
92590,Wrong Size
92593,Wrong Size
92596,Changed Mind
92599,Damaged
92603,Changed Mind
92605,Damaged
92606,Damaged
92609,Damaged
92614,Changed Mind
92615,Damaged
92620,Changed Mind
92626,Damaged
92628,Changed Mind
92639,Changed Mind
92641,Changed Mind
92643,Changed Mind
92648,Changed Mind
92651,Damaged
92652,Wrong Size
92653,Changed Mind
92654,Wrong Size
92655,Changed Mind
92657,Changed Mind
92659,Wrong Size
92662,Changed Mind
92664,Changed Mind
92665,Wrong Size
92676,Changed Mind
92677,Changed Mind
92682,Changed Mind
92683,Changed Mind
92695,Changed Mind
92698,Changed Mind
92699,Damaged
92703,Wrong Size
92708,Changed Mind
92717,Wrong Size
92719,Wrong Size
92720,Changed Mind
92723,Wrong Size
92724,Damaged
92726,Wrong Size
92727,Wrong Size
92734,Changed Mind
92740,Wrong Size
92747,Wrong Size
92761,Damaged
92762,Wrong Size
92765,Changed Mind
92771,Changed Mind
92774,Changed Mind
92777,Changed Mind
92778,Changed Mind
92780,Changed Mind
92782,Changed Mind
92783,Wrong Size
92790,Changed Mind
92791,Changed Mind
92799,Wrong Size
92802,Wrong Size
92803,Changed Mind
92804,Changed Mind
92810,Wrong Size
92815,Wrong Size
92816,Wrong Size
92822,Damaged
92831,Changed Mind
92832,Changed Mind
92841,Changed Mind
92845,Changed Mind
92853,Changed Mind
92855,Wrong Size
92857,Changed Mind
92862,Wrong Size
92866,Changed Mind
92867,Damaged
92868,Changed Mind
92869,Changed Mind
92871,Damaged
92875,Changed Mind
92877,Changed Mind
92886,Changed Mind
92890,Damaged
92893,Damaged
92895,Wrong Size
92900,Wrong Size
92916,Changed Mind
92917,Wrong Size
92921,Damaged
92925,Wrong Size
92930,Damaged
92931,Wrong Size
92933,Damaged
92936,Wrong Size
92937,Changed Mind
92939,Changed Mind
92940,Wrong Size
92942,Damaged
92943,Changed Mind
92945,Damaged
92948,Damaged
92951,Damaged
92953,Damaged
92964,Damaged
92979,Changed Mind
92986,Wrong Size
92987,Changed Mind
92989,Damaged
92996,Changed Mind
92998,Wrong Size
92999,Changed Mind
93005,Changed Mind
93014,Changed Mind
93026,Changed Mind
93028,Wrong Size
93031,Wrong Size
93033,Damaged
93035,Changed Mind
93038,Damaged
93042,Wrong Size
93044,Damaged
93048,Wrong Size
93051,Changed Mind
93055,Changed Mind
93056,Changed Mind
93058,Damaged
93059,Wrong Size
93060,Damaged
93061,Damaged
93077,Damaged
93078,Changed Mind
93082,Changed Mind
93084,Damaged
93086,Damaged
93093,Changed Mind
93097,Changed Mind
93102,Changed Mind
93103,Damaged
93105,Changed Mind
93106,Wrong Size
93124,Wrong Size
93125,Changed Mind
93133,Changed Mind
93137,Changed Mind
93143,Damaged
93145,Wrong Size
93146,Wrong Size
93152,Changed Mind
93153,Changed Mind
93164,Damaged
93174,Changed Mind
93176,Damaged
93181,Wrong Size
93186,Wrong Size
93197,Changed Mind
93200,Damaged
93201,Damaged
93208,Wrong Size
93211,Changed Mind
93212,Wrong Size
93213,Wrong Size
93216,Changed Mind
93220,Changed Mind
93223,Wrong Size
93225,Wrong Size
93236,Wrong Size
93242,Damaged
93243,Wrong Size
93245,Wrong Size
93247,Wrong Size
93248,Wrong Size
93249,Changed Mind
93252,Changed Mind
93259,Wrong Size
93260,Changed Mind
93261,Damaged
93263,Wrong Size
93265,Changed Mind
93271,Damaged
93273,Changed Mind
93274,Changed Mind
93281,Damaged
93282,Damaged
93284,Damaged
93285,Damaged
93291,Wrong Size
93294,Damaged
93302,Wrong Size
93306,Wrong Size
93307,Wrong Size
93308,Wrong Size
93309,Wrong Size
93311,Damaged
93313,Changed Mind
93315,Damaged
93319,Damaged
93325,Changed Mind
93326,Damaged
93327,Changed Mind
93328,Damaged
93329,Wrong Size
93331,Changed Mind
93334,Changed Mind
93340,Damaged
93345,Changed Mind
93351,Damaged
93361,Wrong Size
93364,Wrong Size
93369,Wrong Size
93370,Changed Mind
93373,Wrong Size
93378,Damaged
93385,Damaged
93388,Changed Mind
93390,Damaged
93391,Changed Mind
93394,Changed Mind
93397,Damaged
93400,Changed Mind
93401,Changed Mind
93405,Damaged
93409,Damaged
93415,Changed Mind
93418,Damaged
93426,Wrong Size
93427,Damaged
93430,Damaged
93432,Damaged
93436,Changed Mind
93437,Wrong Size
93443,Damaged
93444,Wrong Size
93454,Damaged
93458,Changed Mind
93461,Damaged
93475,Damaged
93476,Wrong Size
93486,Wrong Size
93497,Changed Mind
93500,Changed Mind
93509,Damaged
93510,Changed Mind
93511,Wrong Size
93519,Wrong Size
93528,Changed Mind
93532,Wrong Size
93536,Wrong Size
93537,Changed Mind
93539,Changed Mind
93540,Wrong Size
93542,Changed Mind
93548,Changed Mind
93549,Changed Mind
93550,Damaged
93551,Changed Mind
93556,Damaged
93558,Damaged
93562,Changed Mind
93567,Damaged
93569,Changed Mind
93578,Wrong Size
93582,Wrong Size
93583,Changed Mind
93585,Wrong Size
93591,Wrong Size
93594,Damaged
93596,Damaged
93597,Damaged
93602,Damaged
93603,Changed Mind
93604,Damaged
93605,Wrong Size
93607,Wrong Size
93610,Wrong Size
93611,Damaged
93617,Damaged
93619,Wrong Size
93620,Changed Mind
93621,Wrong Size
93623,Damaged
93627,Wrong Size
93629,Wrong Size
93637,Changed Mind
93639,Damaged
93642,Changed Mind
93644,Changed Mind
93654,Wrong Size
93655,Damaged
93661,Wrong Size
93663,Wrong Size
93677,Changed Mind
93692,Changed Mind
93696,Changed Mind
93698,Wrong Size
93704,Changed Mind
93709,Wrong Size
93710,Changed Mind
93716,Damaged
93718,Changed Mind
93720,Wrong Size
93721,Damaged
93722,Damaged
93729,Changed Mind
93730,Wrong Size
93734,Damaged
93736,Wrong Size
93741,Damaged
93746,Changed Mind
93750,Damaged
93751,Wrong Size
93752,Wrong Size
93763,Damaged
93764,Wrong Size
93766,Changed Mind
93768,Damaged
93774,Changed Mind
93779,Damaged
93781,Damaged
93783,Changed Mind
93785,Wrong Size
93786,Damaged
93787,Wrong Size
93790,Damaged
93802,Changed Mind
93804,Changed Mind
93808,Damaged
93809,Damaged
93816,Damaged
93820,Changed Mind
93829,Damaged
93837,Changed Mind
93842,Damaged
93851,Damaged
93853,Wrong Size
93856,Changed Mind
93858,Damaged
93860,Damaged
93865,Wrong Size
93873,Changed Mind
93879,Damaged
93880,Changed Mind
93881,Damaged
93882,Changed Mind
93885,Changed Mind
93894,Damaged
93898,Wrong Size
93900,Damaged
93905,Changed Mind
93909,Damaged
93913,Wrong Size
93916,Wrong Size
93929,Wrong Size
93931,Changed Mind
93934,Changed Mind
93939,Damaged
93944,Wrong Size
93948,Wrong Size
93949,Changed Mind
93951,Changed Mind
93955,Wrong Size
93960,Damaged
93965,Changed Mind
93966,Damaged
93968,Damaged
93970,Changed Mind
93975,Changed Mind
93983,Wrong Size
93984,Changed Mind
93987,Damaged
93993,Damaged
93995,Wrong Size
94002,Damaged
94003,Changed Mind
94005,Changed Mind
94009,Changed Mind
94010,Wrong Size
94015,Changed Mind
94016,Wrong Size
94021,Changed Mind
94030,Damaged
94031,Damaged
94044,Damaged
94045,Wrong Size
94046,Damaged
94047,Wrong Size
94054,Wrong Size
94061,Damaged
94064,Changed Mind
94068,Wrong Size
94073,Changed Mind
94076,Changed Mind
94079,Wrong Size
94083,Damaged
94092,Damaged
94098,Changed Mind
94103,Wrong Size
94108,Damaged
94110,Damaged
94111,Changed Mind
94114,Changed Mind
94124,Changed Mind
94129,Wrong Size
94130,Wrong Size
94132,Damaged
94135,Changed Mind
94137,Changed Mind
94138,Changed Mind
94148,Damaged
94161,Wrong Size
94162,Damaged
94164,Changed Mind
94173,Damaged
94177,Changed Mind
94179,Changed Mind
94203,Damaged
94204,Wrong Size
94207,Damaged
94209,Damaged
94212,Wrong Size
94220,Wrong Size
94221,Wrong Size
94224,Changed Mind
94226,Wrong Size
94227,Damaged
94230,Damaged
94233,Damaged
94238,Damaged
94244,Wrong Size
94255,Changed Mind
94257,Damaged
94258,Wrong Size
94259,Damaged
94262,Changed Mind
94264,Changed Mind
94265,Wrong Size
94267,Wrong Size
94270,Wrong Size
94275,Damaged
94278,Damaged
94287,Damaged
94294,Damaged
94304,Damaged
94307,Wrong Size
94309,Wrong Size
94310,Wrong Size
94311,Changed Mind
94325,Wrong Size
94330,Damaged
94333,Damaged
94336,Changed Mind
94342,Changed Mind
94343,Wrong Size
94349,Wrong Size
94350,Damaged
94351,Changed Mind
94354,Changed Mind
94357,Changed Mind
94359,Wrong Size
94360,Changed Mind
94366,Damaged
94368,Changed Mind
94369,Wrong Size
94371,Changed Mind
94373,Wrong Size
94374,Wrong Size
94375,Damaged
94389,Wrong Size
94390,Wrong Size
94392,Wrong Size
94395,Changed Mind
94396,Changed Mind
94399,Wrong Size
94400,Changed Mind
94402,Damaged
94416,Wrong Size
94417,Damaged
94422,Changed Mind
94424,Damaged
94426,Wrong Size
94427,Changed Mind
94431,Wrong Size
94433,Wrong Size
94440,Damaged
94442,Damaged
94452,Changed Mind
94459,Wrong Size
94460,Damaged
94462,Wrong Size
94470,Damaged
94476,Wrong Size
94477,Changed Mind
94478,Wrong Size
94479,Changed Mind
94496,Changed Mind
94497,Changed Mind
94499,Wrong Size
94500,Wrong Size
94502,Wrong Size
94505,Damaged
94506,Wrong Size
94515,Changed Mind
94516,Damaged
94517,Wrong Size
94520,Damaged
94521,Changed Mind
94525,Damaged
94528,Changed Mind
94542,Wrong Size
94546,Damaged
94551,Wrong Size
94558,Damaged
94559,Changed Mind
94566,Wrong Size
94572,Changed Mind
94573,Damaged
94574,Wrong Size
94575,Wrong Size
94578,Wrong Size
94579,Changed Mind
94582,Damaged
94586,Wrong Size
94590,Wrong Size
94593,Changed Mind
94601,Changed Mind
94603,Damaged
94606,Changed Mind
94610,Damaged
94614,Changed Mind
94620,Wrong Size
94629,Wrong Size
94632,Damaged
94633,Wrong Size
94638,Damaged
94640,Damaged
94643,Wrong Size
94648,Wrong Size
94649,Wrong Size
94654,Wrong Size
94659,Changed Mind
94660,Changed Mind
94664,Damaged
94676,Wrong Size
94677,Wrong Size
94678,Changed Mind
94681,Damaged
94683,Changed Mind
94691,Damaged
94692,Changed Mind
94693,Damaged
94696,Changed Mind
94706,Wrong Size
94709,Wrong Size
94711,Changed Mind
94715,Changed Mind
94717,Changed Mind
94718,Changed Mind
94719,Damaged
94720,Damaged
94723,Wrong Size
94731,Damaged
94749,Wrong Size
94752,Wrong Size
94755,Changed Mind
94764,Damaged
94770,Damaged
94771,Changed Mind
94775,Damaged
94780,Changed Mind
94787,Wrong Size
94793,Damaged
94796,Damaged
94798,Damaged
94804,Changed Mind
94808,Damaged
94809,Wrong Size
94810,Damaged
94813,Damaged
94818,Damaged
94823,Damaged
94825,Wrong Size
94837,Damaged
94838,Changed Mind
94840,Changed Mind
94846,Changed Mind
94851,Wrong Size
94853,Changed Mind
94859,Damaged
94861,Wrong Size
94868,Damaged
94871,Changed Mind
94882,Wrong Size
94884,Changed Mind
94886,Wrong Size
94895,Changed Mind
94900,Changed Mind
94902,Wrong Size
94909,Damaged
94913,Wrong Size
94914,Changed Mind
94916,Damaged
94932,Wrong Size
94935,Changed Mind
94936,Wrong Size
94939,Damaged
94942,Changed Mind
94948,Damaged
94950,Damaged
94952,Damaged
94958,Changed Mind
94961,Wrong Size
94963,Wrong Size
94966,Wrong Size
94969,Wrong Size
94971,Damaged
94972,Wrong Size
94974,Changed Mind
94984,Changed Mind
94994,Wrong Size
94998,Wrong Size
94999,Wrong Size
95001,Wrong Size
95005,Wrong Size
95006,Wrong Size
95007,Damaged
95008,Wrong Size
95014,Wrong Size
95017,Wrong Size
95019,Damaged
95023,Wrong Size
95024,Damaged
95025,Damaged
95031,Changed Mind
95033,Changed Mind
95035,Damaged
95049,Changed Mind
95051,Wrong Size
95061,Damaged
95062,Wrong Size
95065,Damaged
95068,Wrong Size
95072,Damaged
95073,Wrong Size
95083,Wrong Size
95094,Changed Mind
95101,Wrong Size
95104,Changed Mind
95106,Wrong Size
95117,Damaged
95122,Wrong Size
95123,Wrong Size
95126,Wrong Size
95127,Changed Mind
95128,Wrong Size
95130,Changed Mind
95133,Wrong Size
95134,Damaged
95136,Changed Mind
95152,Damaged
95153,Wrong Size
95155,Changed Mind
95178,Changed Mind
95179,Damaged
95187,Changed Mind
95188,Wrong Size
95191,Changed Mind
95206,Wrong Size
95207,Changed Mind
95211,Damaged
95214,Wrong Size
95216,Wrong Size
95219,Changed Mind
95222,Changed Mind
95224,Changed Mind
95231,Changed Mind
95238,Changed Mind
95240,Damaged
95243,Damaged
95244,Changed Mind
95252,Damaged
95256,Wrong Size
95260,Damaged
95263,Damaged
95270,Wrong Size
95273,Changed Mind
95281,Wrong Size
95288,Changed Mind
95294,Damaged
95296,Damaged
95306,Changed Mind
95307,Damaged
95317,Changed Mind
95318,Damaged
95320,Damaged
95321,Damaged
95322,Changed Mind
95323,Wrong Size
95336,Wrong Size
95343,Damaged
95348,Damaged
95349,Wrong Size
95353,Damaged
95356,Wrong Size
95361,Wrong Size
95363,Damaged
95366,Changed Mind
95373,Wrong Size
95385,Wrong Size
95397,Changed Mind
95403,Changed Mind
95405,Changed Mind
95411,Wrong Size
95413,Changed Mind
95414,Wrong Size
95415,Changed Mind
95417,Damaged
95418,Damaged
95420,Wrong Size
95422,Damaged
95427,Changed Mind
95428,Wrong Size
95429,Changed Mind
95432,Damaged
95434,Wrong Size
95439,Damaged
95442,Changed Mind
95446,Damaged
95450,Wrong Size
95452,Changed Mind
95455,Wrong Size
95462,Wrong Size
95463,Changed Mind
95466,Damaged
95467,Changed Mind
95468,Wrong Size
95474,Wrong Size
95478,Damaged
95481,Damaged
95488,Wrong Size
95494,Damaged
95495,Wrong Size
95496,Wrong Size
95505,Wrong Size
95511,Changed Mind
95515,Changed Mind
95522,Wrong Size
95524,Wrong Size
95529,Wrong Size
95531,Wrong Size
95532,Changed Mind
95533,Damaged
95537,Damaged
95539,Changed Mind
95541,Changed Mind
95542,Damaged
95548,Wrong Size
95549,Damaged
95553,Damaged
95561,Damaged
95562,Damaged
95567,Damaged
95576,Damaged
95578,Wrong Size
95579,Wrong Size
95581,Changed Mind
95585,Changed Mind
95586,Changed Mind
95588,Changed Mind
95594,Damaged
95596,Changed Mind
95598,Changed Mind
95609,Wrong Size
95611,Damaged
95613,Wrong Size
95620,Changed Mind
95622,Changed Mind
95624,Wrong Size
95625,Wrong Size
95641,Damaged
95649,Wrong Size
95656,Changed Mind
95658,Damaged
95663,Damaged
95666,Changed Mind
95669,Wrong Size
95675,Changed Mind
95684,Damaged
95685,Changed Mind
95694,Wrong Size
95698,Wrong Size
95704,Damaged
95705,Changed Mind
95706,Wrong Size
95709,Damaged
95713,Changed Mind
95716,Wrong Size
95729,Wrong Size
95732,Wrong Size
95737,Damaged
95742,Changed Mind
95745,Damaged
95748,Changed Mind
95753,Wrong Size
95754,Wrong Size
95756,Damaged
95757,Wrong Size
95758,Wrong Size
95768,Damaged
95773,Wrong Size
95776,Wrong Size
95780,Damaged
95781,Wrong Size
95785,Damaged
95789,Wrong Size
95805,Wrong Size
95809,Damaged
95812,Damaged
95819,Wrong Size
95820,Wrong Size
95824,Damaged
95825,Changed Mind
95832,Changed Mind
95833,Damaged
95837,Damaged
95840,Changed Mind
95844,Damaged
95845,Wrong Size
95847,Changed Mind
95851,Damaged
95854,Changed Mind
95862,Changed Mind
95865,Changed Mind
95866,Damaged
95867,Changed Mind
95870,Changed Mind
95871,Changed Mind
95872,Changed Mind
95877,Changed Mind
95878,Wrong Size
95882,Damaged
95884,Damaged
95889,Changed Mind
95892,Changed Mind
95899,Damaged
95902,Wrong Size
95908,Changed Mind
95911,Wrong Size
95912,Damaged
95926,Changed Mind
95930,Damaged
95932,Wrong Size
95933,Damaged
95934,Damaged
95938,Damaged
95942,Wrong Size
95944,Wrong Size
95949,Damaged
95952,Damaged
95955,Wrong Size
95958,Changed Mind
95959,Wrong Size
95960,Wrong Size
95964,Changed Mind
95969,Wrong Size
95975,Changed Mind
95977,Wrong Size
95978,Damaged
95979,Damaged
95980,Damaged
95983,Damaged
95986,Wrong Size
95988,Wrong Size
95990,Damaged
95991,Changed Mind
96001,Wrong Size
96004,Changed Mind
96007,Damaged
96011,Wrong Size
96015,Damaged
96016,Wrong Size
96019,Damaged
96020,Wrong Size
96023,Wrong Size
96026,Wrong Size
96036,Changed Mind
96044,Changed Mind
96047,Damaged
96055,Damaged
96061,Damaged
96062,Wrong Size
96070,Wrong Size
96074,Damaged
96075,Changed Mind
96078,Changed Mind
96079,Wrong Size
96081,Damaged
96088,Wrong Size
96096,Damaged
96098,Changed Mind
96101,Changed Mind
96102,Changed Mind
96103,Changed Mind
96109,Damaged
96112,Wrong Size
96116,Damaged
96121,Wrong Size
96123,Changed Mind
96127,Wrong Size
96128,Wrong Size
96130,Wrong Size
96134,Changed Mind
96135,Changed Mind
96139,Damaged
96141,Wrong Size
96149,Damaged
96150,Damaged
96151,Damaged
96177,Wrong Size
96180,Damaged
96184,Wrong Size
96186,Damaged
96187,Wrong Size
96191,Wrong Size
96194,Wrong Size
96199,Wrong Size
96200,Damaged
96204,Changed Mind
96206,Damaged
96208,Wrong Size
96233,Wrong Size
96236,Changed Mind
96240,Damaged
96245,Changed Mind
96251,Damaged
96252,Damaged
96258,Wrong Size
96259,Changed Mind
96260,Wrong Size
96263,Wrong Size
96271,Wrong Size
96273,Damaged
96280,Wrong Size
96296,Damaged
96297,Changed Mind
96298,Changed Mind
96300,Changed Mind
96301,Damaged
96306,Damaged
96308,Changed Mind
96310,Damaged
96312,Wrong Size
96318,Damaged
96324,Changed Mind
96330,Damaged
96333,Changed Mind
96335,Changed Mind
96336,Damaged
96344,Damaged
96355,Wrong Size
96357,Wrong Size
96362,Changed Mind
96363,Damaged
96365,Changed Mind
96369,Wrong Size
96372,Damaged
96376,Changed Mind
96380,Changed Mind
96387,Changed Mind
96388,Changed Mind
96392,Damaged
96400,Wrong Size
96409,Damaged
96414,Damaged
96418,Damaged
96420,Changed Mind
96421,Wrong Size
96427,Changed Mind
96428,Damaged
96430,Wrong Size
96435,Changed Mind
96438,Wrong Size
96439,Damaged
96441,Wrong Size
96443,Wrong Size
96449,Wrong Size
96451,Changed Mind
96455,Damaged
96461,Changed Mind
96468,Changed Mind
96469,Wrong Size
96470,Wrong Size
96472,Changed Mind
96473,Wrong Size
96475,Wrong Size
96477,Damaged
96489,Wrong Size
96490,Changed Mind
96498,Changed Mind
96503,Changed Mind
96507,Damaged
96508,Damaged
96509,Wrong Size
96513,Wrong Size
96520,Changed Mind
96527,Changed Mind
96528,Damaged
96531,Changed Mind
96534,Damaged
96535,Wrong Size
96539,Wrong Size
96540,Damaged
96541,Wrong Size
96548,Wrong Size
96550,Wrong Size
96552,Wrong Size
96558,Changed Mind
96560,Damaged
96562,Changed Mind
96566,Damaged
96573,Damaged
96580,Changed Mind
96583,Changed Mind
96585,Wrong Size
96587,Wrong Size
96588,Damaged
96591,Wrong Size
96592,Changed Mind
96594,Wrong Size
96596,Changed Mind
96600,Wrong Size
96604,Changed Mind
96610,Damaged
96611,Wrong Size
96621,Damaged
96622,Changed Mind
96625,Changed Mind
96636,Damaged
96637,Damaged
96640,Wrong Size
96645,Changed Mind
96653,Changed Mind
96655,Changed Mind
96657,Damaged
96661,Damaged
96662,Changed Mind
96665,Changed Mind
96667,Changed Mind
96673,Wrong Size
96676,Wrong Size
96679,Damaged
96684,Damaged
96687,Damaged
96691,Changed Mind
96713,Damaged
96717,Damaged
96725,Wrong Size
96727,Damaged
96730,Damaged
96731,Changed Mind
96736,Wrong Size
96741,Wrong Size
96743,Damaged
96746,Damaged
96752,Wrong Size
96759,Damaged
96760,Damaged
96761,Changed Mind
96766,Changed Mind
96769,Changed Mind
96770,Changed Mind
96772,Damaged
96780,Wrong Size
96784,Damaged
96799,Wrong Size
96800,Damaged
96801,Damaged
96805,Changed Mind
96812,Changed Mind
96814,Damaged
96815,Changed Mind
96818,Wrong Size
96821,Changed Mind
96823,Changed Mind
96829,Changed Mind
96831,Changed Mind
96832,Wrong Size
96840,Changed Mind
96844,Changed Mind
96845,Wrong Size
96847,Changed Mind
96850,Wrong Size
96859,Wrong Size
96863,Changed Mind
96865,Changed Mind
96868,Changed Mind
96873,Wrong Size
96877,Wrong Size
96879,Changed Mind
96881,Changed Mind
96882,Changed Mind
96889,Changed Mind
96890,Damaged
96891,Changed Mind
96894,Changed Mind
96895,Wrong Size
96897,Wrong Size
96898,Changed Mind
96905,Changed Mind
96907,Wrong Size
96911,Changed Mind
96917,Changed Mind
96923,Wrong Size
96926,Changed Mind
96939,Changed Mind
96950,Changed Mind
96954,Damaged
96957,Damaged
96964,Wrong Size
96966,Damaged
96969,Changed Mind
96971,Wrong Size
96974,Damaged
96975,Wrong Size
96978,Damaged
96980,Changed Mind
96983,Wrong Size
96991,Changed Mind
96995,Changed Mind
97001,Wrong Size
97002,Damaged
97004,Wrong Size
97009,Changed Mind
97013,Changed Mind
97014,Damaged
97016,Wrong Size
97025,Damaged
97027,Damaged
97028,Damaged
97033,Wrong Size
97034,Damaged
97041,Damaged
97050,Damaged
97052,Damaged
97057,Wrong Size
97064,Changed Mind
97070,Changed Mind
97071,Wrong Size
97078,Changed Mind
97080,Changed Mind
97089,Changed Mind
97094,Damaged
97098,Damaged
97100,Wrong Size
97104,Damaged
97107,Changed Mind
